team_name,team_abbrev,player_name,position_name,age,height,weight,shot,birth_place,birthdate,depth_label,status,player_url,section_title
Florida Panthers,fla,Uvis Balinskis,D,28,"6' 0""",196 lbs,L,"Ventspils, LAT",08/01/96,Roster,,https://www.espn.com/nhl/player/_/id/5142461,Defense
Florida Panthers,fla,Aaron Ekblad,D,29,"6' 4""",215 lbs,R,"Belle River, CAN",02/07/96,Roster,,https://www.espn.com/nhl/player/_/id/3114717,Defense
Florida Panthers,fla,Gustav Forsling,D,29,"6' 1""",199 lbs,L,"Linkoping, SWE",06/12/96,Roster,,https://www.espn.com/nhl/player/_/id/3151784,Defense
Florida Panthers,fla,Seth Jones,D,30,"6' 4""",213 lbs,R,"Arlington, TX",10/03/94,Roster,,https://www.espn.com/nhl/player/_/id/3041992,Defense
Florida Panthers,fla,Dmitry Kulikov,D,34,"6' 1""",212 lbs,L,"Lipetsk, USSR",10/29/90,Roster,,https://www.espn.com/nhl/player/_/id/5328,Defense
Florida Panthers,fla,Jaycob Megna,D,32,"6' 6""",220 lbs,L,"Northbrook, IL",12/10/92,Roster,,https://www.espn.com/nhl/player/_/id/3020228,Defense
Florida Panthers,fla,Niko Mikkola,D,29,"6' 6""",204 lbs,L,"Imatra, FIN",04/27/96,Roster,,https://www.espn.com/nhl/player/_/id/3942354,Defense
Florida Panthers,fla,Nate Schmidt,D,33,"6' 0""",197 lbs,L,"Saint Cloud, MN",07/16/91,Roster,,https://www.espn.com/nhl/player/_/id/3024798,Defense
Florida Panthers,fla,Sergei Bobrovsky,G,36,"6' 2""",180 lbs,L,"Novokuznetsk, USSR",09/20/88,Roster,,https://www.espn.com/nhl/player/_/id/5571,Goalies
Florida Panthers,fla,Evan Cormier,G,27,"6' 3""",200 lbs,L,"Bowmanville, CAN",11/06/97,Roster,,https://www.espn.com/nhl/player/_/id/4064851,Goalies
Florida Panthers,fla,Vitek Vanecek,G,29,"6' 2""",184 lbs,L,"Havlickuv Brod, CZE",01/09/96,Roster,,https://www.espn.com/nhl/player/_/id/3114996,Goalies
Los Angeles Kings,la,Phillip Danault,C,32,"6' 1""",200 lbs,L,"Victoriaville, CAN",02/24/93,Roster,,https://www.espn.com/nhl/player/_/id/2562602,Centers
Los Angeles Kings,la,Samuel Helenius,C,22,"6' 6""",201 lbs,L,"Jarvenpaa, FIN",11/26/02,Roster,,https://www.espn.com/nhl/player/_/id/4874923,Centers
Los Angeles Kings,la,Anze Kopitar,C,37,"6' 3""",225 lbs,L,"Jesenice, YUG",08/24/87,Roster,,https://www.espn.com/nhl/player/_/id/3183,Centers
Los Angeles Kings,la,Trevor Lewis,C,38,"6' 1""",205 lbs,R,"Salt Lake City, UT",01/08/87,Roster,,https://www.espn.com/nhl/player/_/id/3454,Centers
Los Angeles Kings,la,Francesco Pinelli,C,22,"6' 0""",185 lbs,L,"Hamilton, CAN",04/11/03,Roster,,https://www.espn.com/nhl/player/_/id/4874884,Centers
Los Angeles Kings,la,Jack Studnicka,C,26,"6' 1""",187 lbs,R,"Tecumseh, CAN",02/18/99,Roster,,https://www.espn.com/nhl/player/_/id/4233888,Centers
Los Angeles Kings,la,Akil Thomas,C,25,"6' 0""",195 lbs,R,"Toronto, CAN",01/02/00,Roster,,https://www.espn.com/nhl/player/_/id/4378682,Centers
Los Angeles Kings,la,Alex Turcotte,C,24,"5' 11""",185 lbs,L,"Island Lake, IL",02/26/01,Roster,,https://www.espn.com/nhl/player/_/id/4565226,Centers
Los Angeles Kings,la,Kevin Fiala,LW,28,"6' 0""",205 lbs,L,"St. Gallen, SUI",07/22/96,Roster,,https://www.espn.com/nhl/player/_/id/3114743,Left Wings
Los Angeles Kings,la,Warren Foegele,LW,29,"6' 2""",204 lbs,L,"Markham, CAN",04/01/96,Roster,,https://www.espn.com/nhl/player/_/id/3151036,Left Wings
Los Angeles Kings,la,Tanner Jeannot,LW,28,"6' 2""",220 lbs,L,"Oxbow, CAN",05/29/97,Roster,,https://www.espn.com/nhl/player/_/id/4064780,Left Wings
Los Angeles Kings,la,Andrei Kuzmenko,LW,29,"5' 11""",194 lbs,R,"Yakutsk, RUS",02/04/96,Roster,,https://www.espn.com/nhl/player/_/id/5077308,Left Wings
Los Angeles Kings,la,Andre Lee,LW,24,"6' 5""",206 lbs,L,"Karlstad, SWE",07/26/00,Roster,,https://www.espn.com/nhl/player/_/id/4997131,Left Wings
Los Angeles Kings,la,Jeff Malott,LW,28,"6' 3""",201 lbs,L,--,08/07/96,Roster,,https://www.espn.com/nhl/player/_/id/4895214,Left Wings
Los Angeles Kings,la,Trevor Moore,LW,30,"5' 11""",195 lbs,L,"Thousand Oaks, CA",03/31/95,Roster,,https://www.espn.com/nhl/player/_/id/3096186,Left Wings
Los Angeles Kings,la,Quinton Byfield,RW,22,"6' 5""",225 lbs,L,"Newmarket, CAN",08/19/02,Roster,,https://www.espn.com/nhl/player/_/id/4697383,Right Wings
Los Angeles Kings,la,Martin Chromiak,RW,22,"6' 0""",187 lbs,R,"Ilava, Czechoslovakia",08/20/02,Roster,,https://www.espn.com/nhl/player/_/id/4697667,Right Wings
Los Angeles Kings,la,Adrian Kempe,RW,28,"6' 2""",200 lbs,L,"Ornskoldsvik, SWE",09/13/96,Roster,,https://www.espn.com/nhl/player/_/id/3114802,Right Wings
Los Angeles Kings,la,Alex Laferriere,RW,23,"6' 1""",205 lbs,R,"Chatham, NJ",10/28/01,Roster,,https://www.espn.com/nhl/player/_/id/4697725,Right Wings
Los Angeles Kings,la,Taylor Ward,RW,27,"6' 2""",207 lbs,R,"Kelowna, CAN",03/31/98,Roster,,https://www.espn.com/nhl/player/_/id/4781650,Right Wings
Los Angeles Kings,la,Mikey Anderson,D,26,"6' 0""",195 lbs,L,"Fridley, MN",05/25/99,Roster,,https://www.espn.com/nhl/player/_/id/4588178,Defense
Los Angeles Kings,la,Kyle Burroughs,D,29,"6' 0""",193 lbs,R,"Vancouver, CAN",07/12/95,Roster,,https://www.espn.com/nhl/player/_/id/3042255,Defense
Los Angeles Kings,la,Brandt Clarke,D,22,"6' 2""",200 lbs,R,"Ottawa, CAN",02/09/03,Roster,,https://www.espn.com/nhl/player/_/id/4874722,Defense
Los Angeles Kings,la,Drew Doughty,D,35,"6' 1""",210 lbs,R,"London, CAN",12/08/89,Roster,,https://www.espn.com/nhl/player/_/id/3995,Defense
Los Angeles Kings,la,Joel Edmundson,D,31,"6' 5""",221 lbs,L,"Brandon, CAN",06/28/93,Roster,,https://www.espn.com/nhl/player/_/id/2563034,Defense
Los Angeles Kings,la,Vladislav Gavrikov,D,29,"6' 3""",220 lbs,L,"Yaroslavl, RUS",11/21/95,Roster,,https://www.espn.com/nhl/player/_/id/3942292,Defense
Los Angeles Kings,la,Caleb Jones,D,28,"6' 1""",194 lbs,L,"Arlington, TX",06/06/97,Roster,,https://www.espn.com/nhl/player/_/id/3941970,Defense
Los Angeles Kings,la,Jacob Moverare,D,26,"6' 3""",210 lbs,L,"Ostersund, SWE",08/31/98,Roster,,https://www.espn.com/nhl/player/_/id/4063280,Defense
Los Angeles Kings,la,Jordan Spence,D,24,"5' 11""",180 lbs,R,"Manly, AUS",02/24/01,Roster,,https://www.espn.com/nhl/player/_/id/4588190,Defense
Los Angeles Kings,la,Pheonix Copley,G,33,"6' 4""",205 lbs,L,"North Pole, AK",01/18/92,Roster,,https://www.espn.com/nhl/player/_/id/3095330,Goalies
Los Angeles Kings,la,Carter George,G,19,"6' 1""",194 lbs,L,"Thunder Bay, CAN",05/20/06,Roster,,https://www.espn.com/nhl/player/_/id/5216932,Goalies
Los Angeles Kings,la,Darcy Kuemper,G,35,"6' 5""",215 lbs,L,"Saskatoon, CAN",05/05/90,Roster,,https://www.espn.com/nhl/player/_/id/2610321,Goalies
Los Angeles Kings,la,David Rittich,G,32,"6' 4""",205 lbs,L,"Jihlava, Czechoslovakia",08/19/92,Roster,,https://www.espn.com/nhl/player/_/id/4063288,Goalies
Minnesota Wild,min,Travis Boyd,C,31,"6' 0""",190 lbs,R,"Edina, MN",09/14/93,Roster,,https://www.espn.com/nhl/player/_/id/3024784,Centers
Minnesota Wild,min,Joel Eriksson Ek,C,28,"6' 3""",207 lbs,L,"Karlstad, SWE",01/29/97,Roster,,https://www.espn.com/nhl/player/_/id/3904091,Centers
Minnesota Wild,min,Frederick Gaudreau,C,32,"6' 0""",184 lbs,R,"Granby, CAN",05/01/93,Roster,,https://www.espn.com/nhl/player/_/id/3149649,Centers
Minnesota Wild,min,Brendan Gaunce,C,31,"6' 3""",219 lbs,L,"Sudbury, CAN",03/25/94,Roster,,https://www.espn.com/nhl/player/_/id/2976854,Centers
Minnesota Wild,min,Hunter Haight,C,21,"5' 10""",174 lbs,R,"Strathroy, CAN",04/04/04,Roster,,https://www.espn.com/nhl/player/_/id/5080216,Centers
Minnesota Wild,min,Vinnie Hinostroza,C,31,"5' 10""",183 lbs,R,"Chicago, IL",04/03/94,Roster,,https://www.espn.com/nhl/player/_/id/3069613,Centers
Minnesota Wild,min,Ben Jones,C,26,"6' 0""",187 lbs,L,"Waterloo, CAN",02/26/99,Roster,,https://www.espn.com/nhl/player/_/id/4270546,Centers
Minnesota Wild,min,Marco Rossi,C,23,"5' 9""",182 lbs,L,"Feldkirch, AUT",09/23/01,Roster,,https://www.espn.com/nhl/player/_/id/4697391,Centers
Minnesota Wild,min,Devin Shore,C,30,"6' 1""",206 lbs,L,"Ajax, CAN",07/19/94,Roster,,https://www.espn.com/nhl/player/_/id/3069353,Centers
Minnesota Wild,min,Yakov Trenin,C,28,"6' 2""",201 lbs,L,"Chelyabinsk, RUS",01/13/97,Roster,,https://www.espn.com/nhl/player/_/id/3904188,Centers
Minnesota Wild,min,Matt Boldy,LW,24,"6' 2""",201 lbs,L,"Millis, MA",04/05/01,Roster,,https://www.espn.com/nhl/player/_/id/4565233,Left Wings
Minnesota Wild,min,Marcus Foligno,LW,33,"6' 3""",226 lbs,L,"Buffalo, NY",08/10/91,Roster,,https://www.espn.com/nhl/player/_/id/5172,Left Wings
Minnesota Wild,min,Marcus Johansson,LW,34,"6' 1""",203 lbs,L,"Landskrona, SWE",10/06/90,Roster,,https://www.espn.com/nhl/player/_/id/5714,Left Wings
Minnesota Wild,min,Kirill Kaprizov,LW,28,"5' 10""",202 lbs,L,"Novokuznetsk, RUS",04/26/97,Roster,,https://www.espn.com/nhl/player/_/id/3942335,Left Wings
Minnesota Wild,min,Liam Ohgren,LW,21,"6' 0""",187 lbs,L,"Stockholm, SWE",01/28/04,Roster,,https://www.espn.com/nhl/player/_/id/5080163,Left Wings
Minnesota Wild,min,Justin Brazeau,RW,27,"6' 6""",227 lbs,R,"New Liskeard, CAN",02/02/98,Roster,,https://www.espn.com/nhl/player/_/id/4063605,Right Wings
Minnesota Wild,min,Ryan Hartman,RW,30,"6' 0""",197 lbs,R,"Hilton Head Island, SC",09/20/94,Roster,,https://www.espn.com/nhl/player/_/id/3042063,Right Wings
Minnesota Wild,min,Gustav Nyquist,RW,35,"5' 11""",180 lbs,L,"Halmstad, SWE",09/01/89,Roster,,https://www.espn.com/nhl/player/_/id/5823,Right Wings
Minnesota Wild,min,Mats Zuccarello,RW,37,"5' 8""",181 lbs,L,"Oslo, NOR",09/01/87,Roster,,https://www.espn.com/nhl/player/_/id/5560,Right Wings
Minnesota Wild,min,Zach Bogosian,D,34,"6' 3""",231 lbs,R,"Massena, NY",07/15/90,Roster,,https://www.espn.com/nhl/player/_/id/4002,Defense
Minnesota Wild,min,Jonas Brodin,D,31,"6' 2""",196 lbs,L,"Karlstad, SWE",07/12/93,Roster,,https://www.espn.com/nhl/player/_/id/2562600,Defense
Minnesota Wild,min,Zeev Buium,D,19,"6' 0""",186 lbs,L,"San Diego, CA",12/07/05,Roster,,https://www.espn.com/nhl/player/_/id/5206642,Defense
Minnesota Wild,min,Declan Chisholm,D,25,"6' 1""",190 lbs,L,"Bowmanville, CAN",01/12/00,Roster,,https://www.espn.com/nhl/player/_/id/4587929,Defense
Minnesota Wild,min,Cameron Crotty,D,26,"6' 3""",182 lbs,R,"Ottawa, CAN",05/05/99,Roster,,https://www.espn.com/nhl/player/_/id/4587571,Defense
Minnesota Wild,min,Brock Faber,D,22,"6' 1""",200 lbs,R,"Maple Grove, MN",08/22/02,Roster,,https://www.espn.com/nhl/player/_/id/4697449,Defense
Minnesota Wild,min,Carson Lambos,D,22,"6' 1""",197 lbs,L,"Winnipeg, CAN",01/14/03,Roster,,https://www.espn.com/nhl/player/_/id/4874743,Defense
Minnesota Wild,min,Jon Merrill,D,33,"6' 3""",204 lbs,L,"Oklahoma City, OK",02/03/92,Roster,,https://www.espn.com/nhl/player/_/id/3059403,Defense
Minnesota Wild,min,Jake Middleton,D,29,"6' 3""",219 lbs,L,"Wainwright, CAN",01/02/96,Roster,,https://www.espn.com/nhl/player/_/id/3149839,Defense
Minnesota Wild,min,Jared Spurgeon,D,35,"5' 9""",166 lbs,R,"Edmonton, CAN",11/29/89,Roster,,https://www.espn.com/nhl/player/_/id/5079,Defense
Minnesota Wild,min,Marc-Andre Fleury,G,40,"6' 2""",185 lbs,L,"Sorel, CAN",11/28/84,Roster,,https://www.espn.com/nhl/player/_/id/2346,Goalies
Minnesota Wild,min,Troy Grosenick,G,35,"6' 1""",189 lbs,L,"Brookfield, WI",08/27/89,Roster,,https://www.espn.com/nhl/player/_/id/3025651,Goalies
Minnesota Wild,min,Filip Gustavsson,G,27,"6' 2""",184 lbs,L,"Skelleftea, SWE",06/07/98,Roster,,https://www.espn.com/nhl/player/_/id/4272674,Goalies
Minnesota Wild,min,Samuel Hlavaj,G,24,"6' 4""",218 lbs,L,"Martin, Czechoslovakia",05/29/01,Roster,,https://www.espn.com/nhl/player/_/id/5209248,Goalies
Minnesota Wild,min,Jesper Wallstedt,G,22,"6' 3""",222 lbs,L,"Vasteras, SWE",11/14/02,Roster,,https://www.espn.com/nhl/player/_/id/4874737,Goalies
Montreal Canadiens,mtl,Kirby Dach,C,24,"6' 4""",221 lbs,R,"Fort Saskatchewan, CAN",01/21/01,Roster,,https://www.espn.com/nhl/player/_/id/4565224,Centers
Montreal Canadiens,mtl,Christian Dvorak,C,29,"6' 1""",190 lbs,L,"Palos, IL",02/02/96,Roster,,https://www.espn.com/nhl/player/_/id/3115035,Centers
Montreal Canadiens,mtl,Jake Evans,C,29,"6' 0""",190 lbs,R,"Toronto, CAN",06/02/96,Roster,,https://www.espn.com/nhl/player/_/id/4393049,Centers
Montreal Canadiens,mtl,Alex Newhook,C,24,"5' 11""",200 lbs,L,"St. John's, CAN",01/28/01,Roster,,https://www.espn.com/nhl/player/_/id/4565237,Centers
Montreal Canadiens,mtl,Nick Suzuki,C,25,"5' 11""",207 lbs,R,"London, CAN",08/10/99,Roster,,https://www.espn.com/nhl/player/_/id/4233594,Centers
Montreal Canadiens,mtl,Emil Heineman,LW,23,"6' 2""",198 lbs,L,"Leksand, SWE",11/16/01,Roster,,https://www.espn.com/nhl/player/_/id/4697447,Left Wings
Montreal Canadiens,mtl,Michael Pezzetta,LW,27,"6' 1""",219 lbs,L,"Toronto, CAN",03/13/98,Roster,,https://www.espn.com/nhl/player/_/id/4392215,Left Wings
Montreal Canadiens,mtl,Juraj Slafkovsky,LW,21,"6' 3""",225 lbs,L,"Kosice, SVK",03/30/04,Roster,,https://www.espn.com/nhl/player/_/id/4915349,Left Wings
Montreal Canadiens,mtl,Josh Anderson,RW,31,"6' 3""",226 lbs,R,"Burlington, CAN",05/07/94,Roster,,https://www.espn.com/nhl/player/_/id/3069687,Right Wings
Montreal Canadiens,mtl,Joel Armia,RW,32,"6' 3""",216 lbs,R,"Pori, FIN",05/31/93,Roster,,https://www.espn.com/nhl/player/_/id/2562596,Right Wings
Montreal Canadiens,mtl,Cole Caufield,RW,24,"5' 8""",175 lbs,R,"Stevens Point, WI",01/02/01,Roster,,https://www.espn.com/nhl/player/_/id/4565236,Right Wings
Montreal Canadiens,mtl,Ivan Demidov,RW,19,"6' 0""",192 lbs,L,"Sergiyev Posad, RUS",12/10/05,Roster,,https://www.espn.com/nhl/player/_/id/5216860,Right Wings
Montreal Canadiens,mtl,Brendan Gallagher,RW,33,"5' 9""",185 lbs,R,"Edmonton, CAN",05/06/92,Roster,,https://www.espn.com/nhl/player/_/id/5614,Right Wings
Montreal Canadiens,mtl,Patrik Laine,RW,27,"6' 4""",208 lbs,R,"Tampere, FIN",04/19/98,Roster,,https://www.espn.com/nhl/player/_/id/4024820,Right Wings
Montreal Canadiens,mtl,Alexandre Carrier,D,28,"5' 11""",174 lbs,R,"Quebec City, CAN",10/08/96,Roster,,https://www.espn.com/nhl/player/_/id/3942064,Defense
Montreal Canadiens,mtl,Kaiden Guhle,D,23,"6' 3""",202 lbs,L,"Sherwood Park, CAN",01/18/02,Roster,,https://www.espn.com/nhl/player/_/id/4697399,Defense
Montreal Canadiens,mtl,Lane Hutson,D,21,"5' 9""",162 lbs,L,"North Barrington, IL",02/14/04,Roster,,https://www.espn.com/nhl/player/_/id/5080230,Defense
Montreal Canadiens,mtl,Mike Matheson,D,31,"6' 2""",196 lbs,L,"Pointe-Claire, CAN",02/27/94,Roster,,https://www.espn.com/nhl/player/_/id/2976851,Defense
Montreal Canadiens,mtl,David Savard,D,34,"6' 1""",235 lbs,R,"Saint-Hyacinthe, CAN",10/22/90,Roster,,https://www.espn.com/nhl/player/_/id/5427,Defense
Montreal Canadiens,mtl,Jayden Struble,D,23,"6' 0""",207 lbs,L,"Cumberland, RI",09/08/01,Roster,,https://www.espn.com/nhl/player/_/id/4565269,Defense
Montreal Canadiens,mtl,Arber Xhekaj,D,24,"6' 4""",240 lbs,L,"Hamilton, CAN",01/30/01,Roster,,https://www.espn.com/nhl/player/_/id/4893969,Defense
Montreal Canadiens,mtl,Jakub Dobes,G,24,"6' 4""",215 lbs,L,"Ostrava, CZE",05/27/01,Roster,,https://www.espn.com/nhl/player/_/id/4697686,Goalies
Montreal Canadiens,mtl,Sam Montembeault,G,28,"6' 3""",218 lbs,L,"Becancour, CAN",10/30/96,Roster,,https://www.espn.com/nhl/player/_/id/3942714,Goalies
Nashville Predators,nsh,Ryan O'Reilly,C,34,"6' 1""",207 lbs,L,"Clinton, CAN",02/07/91,Roster,,https://www.espn.com/nhl/player/_/id/5208,Centers
Nashville Predators,nsh,Colton Sissons,C,31,"6' 1""",200 lbs,R,"North Vancouver, CAN",11/05/93,Roster,,https://www.espn.com/nhl/player/_/id/2993474,Centers
Nashville Predators,nsh,Steven Stamkos,C,35,"6' 1""",193 lbs,R,"Markham, CAN",02/07/90,Roster,,https://www.espn.com/nhl/player/_/id/5037,Centers
Nashville Predators,nsh,Joey Willis,C,20,"5' 10""",170 lbs,L,"Elmhurst, IL",03/14/05,Roster,,https://www.espn.com/nhl/player/_/id/5173083,Centers
Nashville Predators,nsh,Michael Bunting,LW,29,"6' 0""",186 lbs,L,"Scarborough, CAN",09/17/95,Roster,,https://www.espn.com/nhl/player/_/id/3149603,Left Wings
Nashville Predators,nsh,Filip Forsberg,LW,30,"6' 1""",205 lbs,R,"Ostervala, SWE",08/13/94,Roster,,https://www.espn.com/nhl/player/_/id/2968772,Left Wings
Nashville Predators,nsh,Erik Haula,LW,34,"5' 11""",191 lbs,L,"Pori, FIN",03/23/91,Roster,,https://www.espn.com/nhl/player/_/id/2593311,Left Wings
Nashville Predators,nsh,Zachary L'Heureux,LW,22,"5' 11""",197 lbs,L,"Montreal, CAN",05/15/03,Roster,,https://www.espn.com/nhl/player/_/id/4874744,Left Wings
Nashville Predators,nsh,Jakub Vrana,LW,29,"6' 0""",197 lbs,L,"Prague, CZE",02/28/96,Roster,,https://www.espn.com/nhl/player/_/id/3114747,Left Wings
Nashville Predators,nsh,Luke Evangelista,RW,23,"6' 0""",183 lbs,R,"Toronto, CAN",02/21/02,Roster,,https://www.espn.com/nhl/player/_/id/4697446,Right Wings
Nashville Predators,nsh,Jonathan Marchessault,RW,34,"5' 9""",185 lbs,R,"Cap-Rouge, CAN",12/27/90,Roster,,https://www.espn.com/nhl/player/_/id/2967072,Right Wings
Nashville Predators,nsh,Michael McCarron,RW,30,"6' 6""",232 lbs,R,"Grosse Pointe, MI",03/07/95,Roster,,https://www.espn.com/nhl/player/_/id/3042048,Right Wings
Nashville Predators,nsh,Cole Smith,RW,29,"6' 3""",195 lbs,L,"Brainerd, MN",10/28/95,Roster,,https://www.espn.com/nhl/player/_/id/4197130,Right Wings
Nashville Predators,nsh,Matthew Wood,RW,20,"6' 4""",205 lbs,R,"Nanaimo, CAN",02/06/05,Roster,,https://www.espn.com/nhl/player/_/id/5149189,Right Wings
Nashville Predators,nsh,Justin Barron,D,23,"6' 2""",198 lbs,R,"Halifax, CAN",11/15/01,Roster,,https://www.espn.com/nhl/player/_/id/4697408,Defense
Nashville Predators,nsh,Nick Blankenburg,D,27,"5' 9""",177 lbs,R,"Washington, MI",05/12/98,Roster,,https://www.espn.com/nhl/player/_/id/4781550,Defense
Nashville Predators,nsh,Andreas Englund,D,29,"6' 4""",200 lbs,L,"Stockholm, SWE",01/21/96,Roster,,https://www.espn.com/nhl/player/_/id/3114997,Defense
Nashville Predators,nsh,Roman Josi,D,35,"6' 1""",201 lbs,L,"Bern, SUI",06/01/90,Roster,,https://www.espn.com/nhl/player/_/id/5436,Defense
Nashville Predators,nsh,Jeremy Lauzon,D,28,"6' 3""",225 lbs,L,"Val-D'Or, CAN",04/28/97,Roster,,https://www.espn.com/nhl/player/_/id/3904185,Defense
Nashville Predators,nsh,Jordan Oesterle,D,32,"6' 0""",181 lbs,L,"Dearborn Heights, MI",06/25/92,Roster,,https://www.espn.com/nhl/player/_/id/3097115,Defense
Nashville Predators,nsh,Brady Skjei,D,31,"6' 3""",210 lbs,L,"Lakeville, MN",03/26/94,Roster,,https://www.espn.com/nhl/player/_/id/2976856,Defense
Nashville Predators,nsh,Adam Wilsby,D,24,"6' 1""",188 lbs,L,"Stockholm, SWE",08/07/00,Roster,,https://www.espn.com/nhl/player/_/id/4697765,Defense
Nashville Predators,nsh,Justus Annunen,G,25,"6' 4""",210 lbs,L,"Kempele, FIN",03/11/00,Roster,,https://www.espn.com/nhl/player/_/id/4393408,Goalies
Nashville Predators,nsh,Juuse Saros,G,30,"5' 11""",180 lbs,L,"Forssa, FIN",04/19/95,Roster,,https://www.espn.com/nhl/player/_/id/3042109,Goalies
New Jersey Devils,nj,Paul Cotter,C,25,"6' 2""",213 lbs,L,"Canton, MI",11/16/99,Roster,,https://www.espn.com/nhl/player/_/id/4331579,Centers
New Jersey Devils,nj,Justin Dowling,C,34,"5' 10""",180 lbs,L,"Calgary, CAN",10/01/90,Roster,,https://www.espn.com/nhl/player/_/id/3067879,Centers
New Jersey Devils,nj,Cody Glass,C,26,"6' 3""",201 lbs,R,"Winnipeg, CAN",04/01/99,Roster,,https://www.espn.com/nhl/player/_/id/4233568,Centers
New Jersey Devils,nj,Nico Hischier,C,26,"6' 1""",175 lbs,L,"Naters, SUI",01/04/99,Roster,,https://www.espn.com/nhl/player/_/id/4233555,Centers
New Jersey Devils,nj,Jack Hughes,C,24,"5' 11""",175 lbs,L,"Orlando, FL",05/14/01,Roster,,https://www.espn.com/nhl/player/_/id/4565222,Centers
New Jersey Devils,nj,Curtis Lazar,C,30,"6' 0""",203 lbs,R,"Salmon Arm, CAN",02/02/95,Roster,,https://www.espn.com/nhl/player/_/id/3042023,Centers
New Jersey Devils,nj,Marc McLaughlin,C,25,"6' 0""",202 lbs,L,"North Billerica, MA",07/26/99,Roster,,https://www.espn.com/nhl/player/_/id/4755704,Centers
New Jersey Devils,nj,Dawson Mercer,C,23,"6' 0""",180 lbs,R,"Carbonear, CAN",10/27/01,Roster,,https://www.espn.com/nhl/player/_/id/4697401,Centers
New Jersey Devils,nj,Jesper Bratt,LW,26,"5' 10""",175 lbs,L,"Stockholm, SWE",07/30/98,Roster,,https://www.espn.com/nhl/player/_/id/4268771,Left Wings
New Jersey Devils,nj,Nolan Foote,LW,24,"6' 3""",196 lbs,L,"Denver, CO",11/29/00,Roster,,https://www.espn.com/nhl/player/_/id/4565248,Left Wings
New Jersey Devils,nj,Brian Halonen,LW,26,"6' 0""",207 lbs,R,"Delano, MN",01/11/99,Roster,,https://www.espn.com/nhl/player/_/id/4997092,Left Wings
New Jersey Devils,nj,Mike Hardman,LW,26,"6' 2""",205 lbs,L,"Hanover, MA",02/05/99,Roster,,https://www.espn.com/nhl/player/_/id/4808819,Left Wings
New Jersey Devils,nj,Juho Lammikko,LW,29,"6' 2""",191 lbs,L,"Noormarkku, FIN",01/29/96,Roster,,https://www.espn.com/nhl/player/_/id/3150520,Left Wings
New Jersey Devils,nj,Kurtis MacDermid,LW,31,"6' 5""",233 lbs,L,"Sauble Beach, CAN",03/25/94,Roster,,https://www.espn.com/nhl/player/_/id/2992930,Left Wings
New Jersey Devils,nj,Ondrej Palat,LW,34,"6' 0""",194 lbs,L,"Frydek-Mistek, Czechoslovakia",03/28/91,Roster,,https://www.espn.com/nhl/player/_/id/2590389,Left Wings
New Jersey Devils,nj,Tomas Tatar,LW,34,"5' 10""",173 lbs,L,"Ilava, Czechoslovakia",12/01/90,Roster,,https://www.espn.com/nhl/player/_/id/5227,Left Wings
New Jersey Devils,nj,Nathan Bastian,RW,27,"6' 4""",205 lbs,R,"Kitchener, CAN",12/06/97,Roster,,https://www.espn.com/nhl/player/_/id/4063279,Right Wings
New Jersey Devils,nj,Nathan Legare,RW,24,"6' 0""",205 lbs,R,"Montreal, CAN",01/11/01,Roster,,https://www.espn.com/nhl/player/_/id/4587901,Right Wings
New Jersey Devils,nj,Timo Meier,RW,28,"6' 1""",220 lbs,L,"St. Gallen, SUI",10/08/96,Roster,,https://www.espn.com/nhl/player/_/id/3899978,Right Wings
New Jersey Devils,nj,Stefan Noesen,RW,32,"6' 1""",205 lbs,R,"Plano, TX",02/12/93,Roster,,https://www.espn.com/nhl/player/_/id/2562623,Right Wings
New Jersey Devils,nj,Daniel Sprong,RW,28,"6' 0""",195 lbs,R,"Amsterdam, NED",03/17/97,Roster,,https://www.espn.com/nhl/player/_/id/3904181,Right Wings
New Jersey Devils,nj,Seamus Casey,D,21,"5' 10""",162 lbs,R,"Fort Myers, FL",01/08/04,Roster,,https://www.espn.com/nhl/player/_/id/5080212,Defense
New Jersey Devils,nj,Dennis Cholowski,D,27,"6' 2""",210 lbs,L,"Langley, CAN",02/15/98,Roster,,https://www.espn.com/nhl/player/_/id/4024972,Defense
New Jersey Devils,nj,Brenden Dillon,D,34,"6' 4""",225 lbs,L,"New Westminster, CAN",11/13/90,Roster,,https://www.espn.com/nhl/player/_/id/2554903,Defense
New Jersey Devils,nj,Brian Dumoulin,D,33,"6' 4""",214 lbs,L,"Biddeford, ME",09/06/91,Roster,,https://www.espn.com/nhl/player/_/id/5738,Defense
New Jersey Devils,nj,Dougie Hamilton,D,32,"6' 6""",230 lbs,R,"Toronto, CAN",06/17/93,Roster,,https://www.espn.com/nhl/player/_/id/2562605,Defense
New Jersey Devils,nj,Luke Hughes,D,21,"6' 2""",198 lbs,L,"Canton, MI",09/09/03,Roster,,https://www.espn.com/nhl/player/_/id/4874719,Defense
New Jersey Devils,nj,Johnathan Kovacevic,D,27,"6' 5""",223 lbs,R,"Niagara Falls, CAN",07/12/97,Roster,,https://www.espn.com/nhl/player/_/id/4587933,Defense
New Jersey Devils,nj,Simon Nemec,D,21,"6' 1""",190 lbs,R,"Liptovsky Mikulas, Czechoslovakia",02/15/04,Roster,,https://www.espn.com/nhl/player/_/id/4915344,Defense
New Jersey Devils,nj,Brett Pesce,D,30,"6' 3""",206 lbs,R,"Tarrytown, NY",11/15/94,Roster,,https://www.espn.com/nhl/player/_/id/3025535,Defense
